id,date,store_nbr,family,onpromotion,sales
3005917,2017-08-18,5,13,14.0,101.2663702707561
3005918,2017-08-18,5,14,4.0,101.2663702707561
3005919,2017-08-18,5,15,75.0,940.080276258096
3005920,2017-08-18,5,16,43.0,378.10268865097487
3005921,2017-08-18,5,17,1.0,101.2663702707561
3005922,2017-08-18,5,18,105.0,940.080276258096
3005923,2017-08-18,5,19,21.0,101.2663702707561
3005924,2017-08-18,5,20,22.0,101.2663702707561
3005925,2017-08-18,5,21,20.0,101.2663702707561
3005926,2017-08-18,5,22,64.0,378.10268865097487
3005927,2017-08-18,5,23,6.0,101.2663702707561
3005928,2017-08-18,5,24,82.0,940.080276258096
3005929,2017-08-18,5,25,148.0,940.080276258096
3005930,2017-08-18,5,26,14.0,101.2663702707561
3005931,2017-08-18,5,27,17.0,101.2663702707561
3005932,2017-08-18,5,28,54.0,378.10268865097487
3005933,2017-08-18,5,29,10.0,101.2663702707561
3005934,2017-08-18,5,30,302.0,2900.0780844218434
3005935,2017-08-18,5,31,15.0,101.2663702707561
3005936,2017-08-18,5,32,8.0,101.2663702707561
3005937,2017-08-18,50,0,20.0,101.2663702707561
3005938,2017-08-18,50,1,1.0,101.2663702707561
3005939,2017-08-18,50,2,8.0,101.2663702707561
3005940,2017-08-18,50,3,560.0,9384.554230550824
3005941,2017-08-18,50,4,1.0,101.2663702707561
3005942,2017-08-18,50,5,131.0,940.080276258096
3005943,2017-08-18,50,6,29.0,378.10268865097487
3005944,2017-08-18,50,7,438.0,2900.0780844218434
3005945,2017-08-18,50,8,226.0,1617.3991464760827
3005946,2017-08-18,50,9,90.0,940.080276258096
3005947,2017-08-18,50,10,41.0,378.10268865097487
3005948,2017-08-18,50,11,54.0,378.10268865097487
3005949,2017-08-18,50,12,1277.0,10041.858970414207
3005950,2017-08-18,50,13,14.0,101.2663702707561
3005951,2017-08-18,50,14,4.0,101.2663702707561
3005952,2017-08-18,50,15,75.0,940.080276258096
3005953,2017-08-18,50,16,43.0,378.10268865097487
3005954,2017-08-18,50,17,1.0,101.2663702707561
3005955,2017-08-18,50,18,105.0,940.080276258096
3005956,2017-08-18,50,19,21.0,101.2663702707561
3005957,2017-08-18,50,20,22.0,101.2663702707561
3005958,2017-08-18,50,21,20.0,101.2663702707561
3005959,2017-08-18,50,22,64.0,378.10268865097487
3005960,2017-08-18,50,23,6.0,101.2663702707561
3005961,2017-08-18,50,24,82.0,940.080276258096
3005962,2017-08-18,50,25,148.0,940.080276258096
3005963,2017-08-18,50,26,14.0,101.2663702707561
3005964,2017-08-18,50,27,17.0,101.2663702707561
3005965,2017-08-18,50,28,54.0,378.10268865097487
3005966,2017-08-18,50,29,10.0,101.2663702707561
3005967,2017-08-18,50,30,302.0,2900.0780844218434
3005968,2017-08-18,50,31,15.0,101.2663702707561
3005969,2017-08-18,50,32,8.0,101.2663702707561
3005970,2017-08-18,51,0,20.0,101.2663702707561
3005971,2017-08-18,51,1,1.0,101.2663702707561
3005972,2017-08-18,51,2,8.0,101.2663702707561
3005973,2017-08-18,51,3,560.0,9384.554230550824
3005974,2017-08-18,51,4,1.0,101.2663702707561
3005975,2017-08-18,51,5,131.0,940.080276258096
3005976,2017-08-18,51,6,29.0,378.10268865097487
3005977,2017-08-18,51,7,438.0,2900.0780844218434
3005978,2017-08-18,51,8,226.0,1617.3991464760827
3005979,2017-08-18,51,9,90.0,940.080276258096
3005980,2017-08-18,51,10,41.0,378.10268865097487
3005981,2017-08-18,51,11,54.0,378.10268865097487
3005982,2017-08-18,51,12,1277.0,10041.858970414207
3005983,2017-08-18,51,13,14.0,101.2663702707561
3005984,2017-08-18,51,14,4.0,101.2663702707561
3005985,2017-08-18,51,15,75.0,940.080276258096
3005986,2017-08-18,51,16,43.0,378.10268865097487
3005987,2017-08-18,51,17,1.0,101.2663702707561
3005988,2017-08-18,51,18,105.0,940.080276258096
3005989,2017-08-18,51,19,21.0,101.2663702707561
3005990,2017-08-18,51,20,22.0,101.2663702707561
3005991,2017-08-18,51,21,20.0,101.2663702707561
3005992,2017-08-18,51,22,64.0,378.10268865097487
3005993,2017-08-18,51,23,6.0,101.2663702707561
3005994,2017-08-18,51,24,82.0,940.080276258096
3005995,2017-08-18,51,25,148.0,940.080276258096
3005996,2017-08-18,51,26,14.0,101.2663702707561
3005997,2017-08-18,51,27,17.0,101.2663702707561
3005998,2017-08-18,51,28,54.0,378.10268865097487
3005999,2017-08-18,51,29,10.0,101.2663702707561
3006000,2017-08-18,51,30,302.0,2900.0780844218434
3006001,2017-08-18,51,31,15.0,101.2663702707561
3006002,2017-08-18,51,32,8.0,101.2663702707561
3006003,2017-08-18,52,0,20.0,101.2663702707561
3006004,2017-08-18,52,1,1.0,101.2663702707561
3006005,2017-08-18,52,2,8.0,101.2663702707561
3006006,2017-08-18,52,3,560.0,9384.554230550824
3006007,2017-08-18,52,4,1.0,101.2663702707561
3006008,2017-08-18,52,5,131.0,940.080276258096
3006009,2017-08-18,52,6,29.0,378.10268865097487
3006010,2017-08-18,52,7,438.0,2900.0780844218434
3006011,2017-08-18,52,8,226.0,1617.3991464760827
3006012,2017-08-18,52,9,90.0,940.080276258096
3006013,2017-08-18,52,10,41.0,378.10268865097487
3006014,2017-08-18,52,11,54.0,378.10268865097487
3006015,2017-08-18,52,12,1277.0,10041.858970414207
3006016,2017-08-18,52,13,14.0,101.2663702707561
3006017,2017-08-18,52,14,4.0,101.2663702707561
3006018,2017-08-18,52,15,75.0,940.080276258096
3006019,2017-08-18,52,16,43.0,378.10268865097487
3006020,2017-08-18,52,17,1.0,101.2663702707561
3006021,2017-08-18,52,18,105.0,940.080276258096
3006022,2017-08-18,52,19,21.0,101.2663702707561
3006023,2017-08-18,52,20,22.0,101.2663702707561
3006024,2017-08-18,52,21,20.0,101.2663702707561
3006025,2017-08-18,52,22,64.0,378.10268865097487
3006026,2017-08-18,52,23,6.0,101.2663702707561
3006027,2017-08-18,52,24,82.0,940.080276258096
3006028,2017-08-18,52,25,148.0,940.080276258096
3006029,2017-08-18,52,26,14.0,101.2663702707561
3006030,2017-08-18,52,27,17.0,101.2663702707561
3006031,2017-08-18,52,28,54.0,378.10268865097487
3006032,2017-08-18,52,29,10.0,101.2663702707561
3006033,2017-08-18,52,30,302.0,2900.0780844218434
3006034,2017-08-18,52,31,15.0,101.2663702707561
3006035,2017-08-18,52,32,8.0,101.2663702707561
3006036,2017-08-18,53,0,20.0,101.2663702707561
3006037,2017-08-18,53,1,1.0,101.2663702707561
3006038,2017-08-18,53,2,8.0,101.2663702707561
3006039,2017-08-18,53,3,560.0,9384.554230550824
3006040,2017-08-18,53,4,1.0,101.2663702707561
3006041,2017-08-18,53,5,131.0,940.080276258096
3006042,2017-08-18,53,6,29.0,378.10268865097487
3006043,2017-08-18,53,7,438.0,2900.0780844218434
3006044,2017-08-18,53,8,226.0,1617.3991464760827
3006045,2017-08-18,53,9,90.0,940.080276258096
3006046,2017-08-18,53,10,41.0,378.10268865097487
3006047,2017-08-18,53,11,54.0,378.10268865097487
3006048,2017-08-18,53,12,1277.0,10041.858970414207
3006049,2017-08-18,53,13,14.0,101.2663702707561
3006050,2017-08-18,53,14,4.0,101.2663702707561
3006051,2017-08-18,53,15,75.0,940.080276258096
3006052,2017-08-18,53,16,43.0,378.10268865097487
3006053,2017-08-18,53,17,1.0,101.2663702707561
3006054,2017-08-18,53,18,105.0,940.080276258096
3006055,2017-08-18,53,19,21.0,101.2663702707561
3006056,2017-08-18,53,20,22.0,101.2663702707561
3006057,2017-08-18,53,21,20.0,101.2663702707561
3006058,2017-08-18,53,22,64.0,378.10268865097487
3006059,2017-08-18,53,23,6.0,101.2663702707561
3006060,2017-08-18,53,24,82.0,940.080276258096
3006061,2017-08-18,53,25,148.0,940.080276258096
3006062,2017-08-18,53,26,14.0,101.2663702707561
3006063,2017-08-18,53,27,17.0,101.2663702707561
3006064,2017-08-18,53,28,54.0,378.10268865097487
3006065,2017-08-18,53,29,10.0,101.2663702707561
3006066,2017-08-18,53,30,302.0,2900.0780844218434
3006067,2017-08-18,53,31,15.0,101.2663702707561
3006068,2017-08-18,53,32,8.0,101.2663702707561
3006069,2017-08-18,54,0,20.0,101.2663702707561
3006070,2017-08-18,54,1,1.0,101.2663702707561
3006071,2017-08-18,54,2,8.0,101.2663702707561
3006072,2017-08-18,54,3,560.0,9384.554230550824
3006073,2017-08-18,54,4,1.0,101.2663702707561
3006074,2017-08-18,54,5,131.0,940.080276258096
3006075,2017-08-18,54,6,29.0,378.10268865097487
3006076,2017-08-18,54,7,438.0,2900.0780844218434
3006077,2017-08-18,54,8,226.0,1617.3991464760827
3006078,2017-08-18,54,9,90.0,940.080276258096
3006079,2017-08-18,54,10,41.0,378.10268865097487
3006080,2017-08-18,54,11,54.0,378.10268865097487
3006081,2017-08-18,54,12,1277.0,10041.858970414207
3006082,2017-08-18,54,13,14.0,101.2663702707561
3006083,2017-08-18,54,14,4.0,101.2663702707561
3006084,2017-08-18,54,15,75.0,940.080276258096
3006085,2017-08-18,54,16,43.0,378.10268865097487
3006086,2017-08-18,54,17,1.0,101.2663702707561
3006087,2017-08-18,54,18,105.0,940.080276258096
3006088,2017-08-18,54,19,21.0,101.2663702707561
3006089,2017-08-18,54,20,22.0,101.2663702707561
3006090,2017-08-18,54,21,20.0,101.2663702707561
3006091,2017-08-18,54,22,64.0,378.10268865097487
3006092,2017-08-18,54,23,6.0,101.2663702707561
3006093,2017-08-18,54,24,82.0,940.080276258096
3006094,2017-08-18,54,25,148.0,940.080276258096
3006095,2017-08-18,54,26,14.0,101.2663702707561
3006096,2017-08-18,54,27,17.0,101.2663702707561
3006097,2017-08-18,54,28,54.0,378.10268865097487
3006098,2017-08-18,54,29,10.0,101.2663702707561
3006099,2017-08-18,54,30,302.0,2900.0780844218434
3006100,2017-08-18,54,31,15.0,101.2663702707561
3006101,2017-08-18,54,32,8.0,101.2663702707561
3006102,2017-08-18,6,0,20.0,101.2663702707561
3006103,2017-08-18,6,1,1.0,101.2663702707561
3006104,2017-08-18,6,2,8.0,101.2663702707561
3006105,2017-08-18,6,3,560.0,9384.554230550824
3006106,2017-08-18,6,4,1.0,101.2663702707561
3006107,2017-08-18,6,5,131.0,940.080276258096
3006108,2017-08-18,6,6,29.0,378.10268865097487
3006109,2017-08-18,6,7,438.0,2900.0780844218434
3006110,2017-08-18,6,8,226.0,1617.3991464760827
3006111,2017-08-18,6,9,90.0,940.080276258096
3006112,2017-08-18,6,10,41.0,378.10268865097487
3006113,2017-08-18,6,11,54.0,378.10268865097487
3006114,2017-08-18,6,12,1277.0,10041.858970414207
3006115,2017-08-18,6,13,14.0,101.2663702707561
3006116,2017-08-18,6,14,4.0,101.2663702707561
3006117,2017-08-18,6,15,75.0,940.080276258096
3006118,2017-08-18,6,16,43.0,378.10268865097487
3006119,2017-08-18,6,17,1.0,101.2663702707561
3006120,2017-08-18,6,18,105.0,940.080276258096
3006121,2017-08-18,6,19,21.0,101.2663702707561
3006122,2017-08-18,6,20,22.0,101.2663702707561
3006123,2017-08-18,6,21,20.0,101.2663702707561
3006124,2017-08-18,6,22,64.0,378.10268865097487
3006125,2017-08-18,6,23,6.0,101.2663702707561
3006126,2017-08-18,6,24,82.0,940.080276258096
3006127,2017-08-18,6,25,148.0,940.080276258096
3006128,2017-08-18,6,26,14.0,101.2663702707561
3006129,2017-08-18,6,27,17.0,101.2663702707561
3006130,2017-08-18,6,28,54.0,378.10268865097487
3006131,2017-08-18,6,29,10.0,101.2663702707561
3006132,2017-08-18,6,30,302.0,2900.0780844218434
3006133,2017-08-18,6,31,15.0,101.2663702707561
3006134,2017-08-18,6,32,8.0,101.2663702707561
3006135,2017-08-18,7,0,20.0,101.2663702707561
3006136,2017-08-18,7,1,1.0,101.2663702707561
3006137,2017-08-18,7,2,8.0,101.2663702707561
3006138,2017-08-18,7,3,560.0,9384.554230550824
3006139,2017-08-18,7,4,1.0,101.2663702707561
3006140,2017-08-18,7,5,131.0,940.080276258096
3006141,2017-08-18,7,6,29.0,378.10268865097487
3006142,2017-08-18,7,7,438.0,2900.0780844218434
3006143,2017-08-18,7,8,226.0,1617.3991464760827
3006144,2017-08-18,7,9,90.0,940.080276258096
3006145,2017-08-18,7,10,41.0,378.10268865097487
3006146,2017-08-18,7,11,54.0,378.10268865097487
3006147,2017-08-18,7,12,1277.0,10041.858970414207
3006148,2017-08-18,7,13,14.0,101.2663702707561
3006149,2017-08-18,7,14,4.0,101.2663702707561
3006150,2017-08-18,7,15,75.0,940.080276258096
3006151,2017-08-18,7,16,43.0,378.10268865097487
3006152,2017-08-18,7,17,1.0,101.2663702707561
3006153,2017-08-18,7,18,105.0,940.080276258096
3006154,2017-08-18,7,19,21.0,101.2663702707561
3006155,2017-08-18,7,20,22.0,101.2663702707561
3006156,2017-08-18,7,21,20.0,101.2663702707561
3006157,2017-08-18,7,22,64.0,378.10268865097487
3006158,2017-08-18,7,23,6.0,101.2663702707561
3006159,2017-08-18,7,24,82.0,940.080276258096
3006160,2017-08-18,7,25,148.0,940.080276258096
3006161,2017-08-18,7,26,14.0,101.2663702707561
3006162,2017-08-18,7,27,17.0,101.2663702707561
3006163,2017-08-18,7,28,54.0,378.10268865097487
3006164,2017-08-18,7,29,10.0,101.2663702707561
3006165,2017-08-18,7,30,302.0,2900.0780844218434
3006166,2017-08-18,7,31,15.0,101.2663702707561
3006167,2017-08-18,7,32,8.0,101.2663702707561
3006168,2017-08-18,8,0,20.0,101.2663702707561
3006169,2017-08-18,8,1,1.0,101.2663702707561
3006170,2017-08-18,8,2,8.0,101.2663702707561
3006171,2017-08-18,8,3,560.0,9384.554230550824
3006172,2017-08-18,8,4,1.0,101.2663702707561
3006173,2017-08-18,8,5,131.0,940.080276258096
3006174,2017-08-18,8,6,29.0,378.10268865097487
3006175,2017-08-18,8,7,438.0,2900.0780844218434
3006176,2017-08-18,8,8,226.0,1617.3991464760827
3006177,2017-08-18,8,9,90.0,940.080276258096
3006178,2017-08-18,8,10,41.0,378.10268865097487
3006179,2017-08-18,8,11,54.0,378.10268865097487
3006180,2017-08-18,8,12,1277.0,10041.858970414207
3006181,2017-08-18,8,13,14.0,101.2663702707561
3006182,2017-08-18,8,14,4.0,101.2663702707561
3006183,2017-08-18,8,15,75.0,940.080276258096
3006184,2017-08-18,8,16,43.0,378.10268865097487
3006185,2017-08-18,8,17,1.0,101.2663702707561
3006186,2017-08-18,8,18,105.0,940.080276258096
3006187,2017-08-18,8,19,21.0,101.2663702707561
3006188,2017-08-18,8,20,22.0,101.2663702707561
3006189,2017-08-18,8,21,20.0,101.2663702707561
3006190,2017-08-18,8,22,64.0,378.10268865097487
3006191,2017-08-18,8,23,6.0,101.2663702707561
3006192,2017-08-18,8,24,82.0,940.080276258096
3006193,2017-08-18,8,25,148.0,940.080276258096
3006194,2017-08-18,8,26,14.0,101.2663702707561
3006195,2017-08-18,8,27,17.0,101.2663702707561
3006196,2017-08-18,8,28,54.0,378.10268865097487
3006197,2017-08-18,8,29,10.0,101.2663702707561
3006198,2017-08-18,8,30,302.0,2900.0780844218434
3006199,2017-08-18,8,31,15.0,101.2663702707561
3006200,2017-08-18,8,32,8.0,101.2663702707561
3006201,2017-08-18,9,0,20.0,101.2663702707561
3006202,2017-08-18,9,1,1.0,101.2663702707561
3006203,2017-08-18,9,2,8.0,101.2663702707561
3006204,2017-08-18,9,3,560.0,9384.554230550824
3006205,2017-08-18,9,4,1.0,101.2663702707561
3006206,2017-08-18,9,5,131.0,940.080276258096
3006207,2017-08-18,9,6,29.0,378.10268865097487
3006208,2017-08-18,9,7,438.0,2900.0780844218434
3006209,2017-08-18,9,8,226.0,1617.3991464760827
3006210,2017-08-18,9,9,90.0,940.080276258096
3006211,2017-08-18,9,10,41.0,378.10268865097487
3006212,2017-08-18,9,11,54.0,378.10268865097487
3006213,2017-08-18,9,12,1277.0,10041.858970414207
3006214,2017-08-18,9,13,14.0,101.2663702707561
3006215,2017-08-18,9,14,4.0,101.2663702707561
3006216,2017-08-18,9,15,75.0,940.080276258096
3006217,2017-08-18,9,16,43.0,378.10268865097487
3006218,2017-08-18,9,17,1.0,101.2663702707561
3006219,2017-08-18,9,18,105.0,940.080276258096
3006220,2017-08-18,9,19,21.0,101.2663702707561
3006221,2017-08-18,9,20,22.0,101.2663702707561
3006222,2017-08-18,9,21,20.0,101.2663702707561
3006223,2017-08-18,9,22,64.0,378.10268865097487
3006224,2017-08-18,9,23,6.0,101.2663702707561
3006225,2017-08-18,9,24,82.0,940.080276258096
3006226,2017-08-18,9,25,148.0,940.080276258096
3006227,2017-08-18,9,26,14.0,101.2663702707561
3006228,2017-08-18,9,27,17.0,101.2663702707561
3006229,2017-08-18,9,28,54.0,378.10268865097487
3006230,2017-08-18,9,29,10.0,101.2663702707561
3006231,2017-08-18,9,30,302.0,2900.0780844218434
3006232,2017-08-18,9,31,15.0,101.2663702707561
3006233,2017-08-18,9,32,8.0,101.2663702707561
3006234,2017-08-19,1,0,20.0,101.2663702707561
3006235,2017-08-19,1,1,1.0,101.2663702707561
3006236,2017-08-19,1,2,8.0,101.2663702707561
3006237,2017-08-19,1,3,560.0,9384.554230550824
3006238,2017-08-19,1,4,1.0,101.2663702707561
3006239,2017-08-19,1,5,131.0,940.080276258096
3006240,2017-08-19,1,6,29.0,378.10268865097487
3006241,2017-08-19,1,7,438.0,2900.0780844218434
3006242,2017-08-19,1,8,226.0,1617.3991464760827
3006243,2017-08-19,1,9,90.0,940.080276258096
3006244,2017-08-19,1,10,41.0,378.10268865097487
3006245,2017-08-19,1,11,54.0,378.10268865097487
3006246,2017-08-19,1,12,1277.0,10041.858970414207
3006247,2017-08-19,1,13,14.0,101.2663702707561
3006248,2017-08-19,1,14,4.0,101.2663702707561
3006249,2017-08-19,1,15,75.0,940.080276258096
3006250,2017-08-19,1,16,43.0,378.10268865097487
3006251,2017-08-19,1,17,1.0,101.2663702707561
3006252,2017-08-19,1,18,105.0,940.080276258096
3006253,2017-08-19,1,19,21.0,101.2663702707561
3006254,2017-08-19,1,20,22.0,101.2663702707561
3006255,2017-08-19,1,21,20.0,101.2663702707561
3006256,2017-08-19,1,22,64.0,378.10268865097487
3006257,2017-08-19,1,23,6.0,101.2663702707561
3006258,2017-08-19,1,24,82.0,940.080276258096
3006259,2017-08-19,1,25,148.0,940.080276258096
3006260,2017-08-19,1,26,14.0,101.2663702707561
3006261,2017-08-19,1,27,17.0,101.2663702707561
3006262,2017-08-19,1,28,54.0,378.10268865097487
3006263,2017-08-19,1,29,10.0,101.2663702707561
3006264,2017-08-19,1,30,302.0,2900.0780844218434
3006265,2017-08-19,1,31,15.0,101.2663702707561
3006266,2017-08-19,1,32,8.0,101.2663702707561
3006267,2017-08-19,10,0,20.0,101.2663702707561
3006268,2017-08-19,10,1,1.0,101.2663702707561
3006269,2017-08-19,10,2,8.0,101.2663702707561
3006270,2017-08-19,10,3,560.0,9384.554230550824
3006271,2017-08-19,10,4,1.0,101.2663702707561
3006272,2017-08-19,10,5,131.0,940.080276258096
3006273,2017-08-19,10,6,29.0,378.10268865097487
3006274,2017-08-19,10,7,438.0,2900.0780844218434
3006275,2017-08-19,10,8,226.0,1617.3991464760827
3006276,2017-08-19,10,9,90.0,940.080276258096
3006277,2017-08-19,10,10,41.0,378.10268865097487
3006278,2017-08-19,10,11,54.0,378.10268865097487
3006279,2017-08-19,10,12,1277.0,10041.858970414207
3006280,2017-08-19,10,13,14.0,101.2663702707561
3006281,2017-08-19,10,14,4.0,101.2663702707561
3006282,2017-08-19,10,15,75.0,940.080276258096
3006283,2017-08-19,10,16,43.0,378.10268865097487
3006284,2017-08-19,10,17,1.0,101.2663702707561
3006285,2017-08-19,10,18,105.0,940.080276258096
3006286,2017-08-19,10,19,21.0,101.2663702707561
3006287,2017-08-19,10,20,22.0,101.2663702707561
3006288,2017-08-19,10,21,20.0,101.2663702707561
3006289,2017-08-19,10,22,64.0,378.10268865097487
3006290,2017-08-19,10,23,6.0,101.2663702707561
3006291,2017-08-19,10,24,82.0,940.080276258096
3006292,2017-08-19,10,25,148.0,940.080276258096
3006293,2017-08-19,10,26,14.0,101.2663702707561
3006294,2017-08-19,10,27,17.0,101.2663702707561
3006295,2017-08-19,10,28,54.0,378.10268865097487
3006296,2017-08-19,10,29,10.0,101.2663702707561
3006297,2017-08-19,10,30,302.0,2900.0780844218434
3006298,2017-08-19,10,31,15.0,101.2663702707561
3006299,2017-08-19,10,32,8.0,101.2663702707561
3006300,2017-08-19,11,0,20.0,101.2663702707561
3006301,2017-08-19,11,1,1.0,101.2663702707561
3006302,2017-08-19,11,2,8.0,101.2663702707561
3006303,2017-08-19,11,3,560.0,9384.554230550824
3006304,2017-08-19,11,4,1.0,101.2663702707561
3006305,2017-08-19,11,5,131.0,940.080276258096
3006306,2017-08-19,11,6,29.0,378.10268865097487
3006307,2017-08-19,11,7,438.0,2900.0780844218434
3006308,2017-08-19,11,8,226.0,1617.3991464760827
3006309,2017-08-19,11,9,90.0,940.080276258096
3006310,2017-08-19,11,10,41.0,378.10268865097487
3006311,2017-08-19,11,11,54.0,378.10268865097487
3006312,2017-08-19,11,12,1277.0,10041.858970414207
3006313,2017-08-19,11,13,14.0,101.2663702707561
3006314,2017-08-19,11,14,4.0,101.2663702707561
3006315,2017-08-19,11,15,75.0,940.080276258096
3006316,2017-08-19,11,16,43.0,378.10268865097487
3006317,2017-08-19,11,17,1.0,101.2663702707561
3006318,2017-08-19,11,18,105.0,940.080276258096
3006319,2017-08-19,11,19,21.0,101.2663702707561
3006320,2017-08-19,11,20,22.0,101.2663702707561
3006321,2017-08-19,11,21,20.0,101.2663702707561
3006322,2017-08-19,11,22,64.0,378.10268865097487
3006323,2017-08-19,11,23,6.0,101.2663702707561
3006324,2017-08-19,11,24,82.0,940.080276258096
